CurrSim,Costing Population,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050
0,Number re-starting ART,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,456,1200,2224,4306,9445,18650,33355,54000,80567,114127,158701,195930,241982,283921,325690,370884,415811,457779,494599,519673,540485,553713,566204,623749,605443,640782,683967,734042,785713,822998,852538,874600,890615,902032,910035,915435,918774,920440,920702,919741,917727,914780,910981,906398,901097,895112,888470,881205,873360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,Adults First95,0,2,2,2,2,3,4,10,21,35,52,73,95,120,145,171,198,226,256,288,323,377,439,502,563,661,748,802,839,858,876,895,910,920,929,939,940,944,948,950,950,950,952,954,956,958,960,961,963,964,965,966,967,968,968,969,969,970,970,971,971,971,971,972,972,-9223372036854775808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Adults Second95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,18,23,48,79,113,151,188,218,253,313,348,379,414,447,489,519,542,557,568,576,581,586,580,618,655,696,734,769,789,803,813,821,827,832,835,839,841,843,845,847,848,850,851,852,853,853,854,-9223372036854775808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9223372036854775808
0,Adults Third95,0,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,867,868,870,871,870,882,888,891,876,841,822,834,843,852,850,861,882,887,893,901,916,929,933,934,935,936,937,938,939,940,941,942,942,943,944,944,945,945,946,946,947,947,948,948,949,949,950,950,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Children First95,0,0,0,0,0,0,0,17,38,60,82,105,127,149,171,192,211,230,247,261,276,302,324,353,407,484,522,559,595,624,654,699,735,761,783,801,811,821,828,833,839,842,844,845,845,846,848,849,850,851,851,851,851,851,850,849,847,846,844,843,842,842,841,840,839,-9223372036854775808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Children Second95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,29,38,92,166,240,311,376,440,507,550,596,626,650,665,668,673,678,683,687,689,687,684,672,678,688,699,712,729,739,747,753,757,761,763,764,764,764,764,763,762,761,760,760,760,759,759,759,-9223372036854775808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Children Third95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,750,750,750,750,772,791,799,755,696,668,649,661,679,658,679,701,695,703,711,719,728,736,744,753,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,All First95,0,2,2,2,2,3,4,11,21,36,54,75,97,121,147,173,199,227,255,286,319,371,430,491,552,648,733,787,824,845,865,886,902,914,924,934,936,941,945,947,948,948,950,952,954,956,958,960,961,962,963,965,965,966,967,968,968,969,969,970,970,970,971,971,971,-9223372036854775808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,All Second95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,19,24,51,84,121,160,198,229,265,323,359,389,423,455,495,525,546,561,571,579,583,588,582,619,656,696,734,768,788,802,812,820,826,831,835,838,840,843,845,846,848,849,850,851,852,853,853,-9223372036854775808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9223372036854775808
0,All Third95,0,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,-9223372036854775808,867,868,870,871,870,882,888,891,876,841,822,834,843,852,850,861,882,887,893,901,916,929,933,934,935,936,937,938,939,940,941,942,942,943,944,944,945,945,946,946,947,947,948,948,949,949,950,950,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
